credit.policy,LoanPurpose,int.rate,MonthlyDebtPayments,LogAnnualIncome,dti,fico,LengthOfCreditHistory,revol.bal,CreditCardUtilizationRate,inq.last.6mths,PreviousLoanDefaults,pub.rec,not.fully.paid,HasDefaults,HasBankruptcy,fully.paid
1,Home,0.1407,764.64,11.81303006,3.66,672,16,10753,0.523,2,3,0,1,1,0,0
1,Other,0.0712,30.94,11.69524702,0.65,792,10,2227,0.038,1,0,0,0,0,0,1
1,Other,0.0901,381.66,11.51961693,6.64,722,28,7606,0.186,0,0,1,0,0,1,1
1,Debt_Consolidation,0.1249,301.04,11.00209984,4.64,662,6,8355,0.344,0,2,0,1,1,0,0
1,Other,0.1438,687.25,11.32659589,16.05,667,6,27293,0.866,0,0,0,0,0,0,1
1,Debt_Consolidation,0.0964,320.99,11.1124479,3.6,712,8,10157,0.262,0,1,0,0,1,0,1
1,Other,0.147,862.97,11.3736634,5.79,677,13,4209,0.752,2,0,0,1,0,0,0
1,Other,0.0807,250.95,10.89673933,10.44,767,9,0,0.0,1,0,0,0,0,0,1
1,Other,0.0743,87.01,10.28793329,3.96,767,11,1773,0.05,1,0,0,0,0,0,1
1,Other,0.0775,62.45,10.08580911,2.4,742,6,949,0.5579999999999999,1,0,0,1,0,0,0
1,Home,0.1375,851.41,11.22524339,19.78,687,7,12308,0.436,2,0,0,1,0,0,0
1,Other,0.1059,244.09,10.59600954,12.1,687,11,7914,0.308,3,2,0,0,1,0,1
1,Debt_Consolidation,0.1438,687.25,10.65725935,15.7,672,10,9150,0.963,0,0,0,0,0,0,1
1,Debt_Consolidation,0.1122,656.86,10.55986701,14.04,702,5,21777,0.537,3,0,0,0,0,0,1
1,Other,0.128,537.57,11.48440253,12.43,667,7,4281,0.63,3,0,0,0,0,0,1
1,Debt_Consolidation,0.0964,320.99,10.12502982,8.17,712,9,4475,0.63,0,0,0,0,0,0,1
1,Debt_Consolidation,0.0996,386.99,11.51292546,8.17,707,11,25413,0.452,2,0,0,0,0,0,1
1,Other,0.0838,315.12,11.58058411,2.28,742,13,15043,0.652,2,0,0,0,0,0,1
1,Other,0.1059,292.91,10.16277015,5.56,682,4,6353,0.395,2,0,0,0,0,0,1
1,Debt_Consolidation,0.0807,125.48,9.980448594,10.33,742,5,3737,0.5579999999999999,1,0,0,0,0,0,1
1,Debt_Consolidation,0.0933,383.45,11.13663073,7.47,717,15,11370,0.416,0,2,0,0,1,0,1
1,Debt_Consolidation,0.1343,523.78,10.49127422,17.4,667,28,18403,0.733,0,1,0,0,1,0,1
1,Other,0.1217,199.78,11.69524702,6.81,662,6,19504,0.773,0,0,0,0,0,0,1
1,Debt_Consolidation,0.0933,575.17,11.53272809,16.95,747,10,10463,0.0819999999999999,2,0,0,0,0,0,1
1,Debt_Consolidation,0.0901,95.42,9.210340372,6.72,707,9,2808,0.511,3,1,0,0,1,0,1
1,Debt_Consolidation,0.0901,477.07,11.17043516,6.88,742,13,6297,0.145,0,0,0,0,0,0,1
1,Other,0.0807,345.06,11.03488966,14.07,792,22,33060,0.217,0,0,0,0,0,0,1
1,Other,0.1122,155.19,9.893437217,23.03,717,7,4500,0.13,0,0,0,1,0,0,0
1,Home,0.0996,644.97,11.21171226,13.28,732,5,2344,0.098,1,0,0,0,0,0,1
1,Other,0.0712,92.8,11.01205017,1.19,797,17,2907,0.04,0,0,0,0,0,0,1
1,Debt_Consolidation,0.0996,306.36,10.96819829,21.93,727,13,26218,0.287,2,0,0,0,0,0,1
1,Debt_Consolidation,0.1154,143.53,9.998797732,24.71,707,4,5967,0.255,0,0,0,0,0,0,1
1,Other,0.0964,288.89,11.62625415,10.36,702,17,27786,0.855,2,0,1,1,0,1,0
1,Other,0.0933,87.88,11.62625415,13.46,702,17,27786,0.855,2,0,1,1,0,1,0
1,Other,0.0901,381.66,11.69524702,4.28,722,11,7335,0.4579999999999999,1,1,0,0,1,0,1
1,Debt_Consolidation,0.1122,197.06,10.80972795,0.0,672,7,0,0.0,1,1,0,0,1,0,1
1,Other,0.0807,83.92,10.59663473,16.68,737,19,19210,0.483,0,0,0,0,0,0,1
1,Other,0.0964,481.48,10.59663473,4.05,717,8,11601,0.8590000000000001,3,0,0,0,0,0,1
1,Debt_Consolidation,0.0996,253.16,10.16585182,6.14,697,6,991,0.342,1,0,0,0,0,0,1
1,Other,0.0743,77.69,13.16542287,2.45,762,17,141287,0.094,5,1,0,0,1,0,1
1,Other,0.1014,97.0,11.69524702,8.71,687,6,199,0.011,1,1,0,0,1,0,1
1,Other,0.1046,259.87,11.69524702,11.28,692,14,63580,0.8059999999999999,1,0,0,1,0,0,0
1,Home,0.0743,124.3,11.04292184,5.82,772,15,773,0.048,0,0,0,0,0,0,1
1,Debt_Consolidation,0.133,67.68,9.798127037,22.0,662,4,1042,0.372,3,1,0,0,1,0,1
1,Debt_Consolidation,0.133,406.07,10.20359214,7.16,662,4,137,0.032,1,1,0,1,1,0,0
1,Other,0.0983,241.41,11.47210347,2.69,712,13,1944,0.474,0,0,1,0,0,1,1
1,Other,0.1393,170.72,10.54534144,20.72,662,19,16613,0.183,1,1,0,1,1,0,0
1,Education,0.0838,293.85,9.392661929,0.0,737,3,0,0.0,1,0,0,0,0,0,1
1,Other,0.133,318.09,10.81977828,17.04,662,17,5181,0.978,3,0,1,0,0,1,1
1,Other,0.092,63.79,10.08580911,18.65,727,9,597,0.142,2,1,0,0,1,0,1
1,Other,0.0743,217.52,11.00209984,1.72,807,20,3202,0.011,1,0,0,0,0,0,1
1,Other,0.1236,667.74,11.79810441,13.42,687,9,46086,0.927,0,0,0,0,0,0,1
1,Debt_Consolidation,0.1236,133.55,10.81977828,8.66,662,19,9380,0.441,1,0,1,1,0,1,0
1,Debt_Consolidation,0.1014,421.14,10.59663473,17.01,752,12,35944,0.562,2,0,0,0,0,0,1
1,Other,0.1362,339.94,10.80972795,1.21,672,7,0,0.0,0,1,0,0,1,0,1
1,Debt_Consolidation,0.1078,365.51,11.00209984,14.26,702,19,7973,0.8959999999999999,0,0,0,0,0,0,1
1,Debt_Consolidation,0.0807,313.69,10.11050172,9.95,752,14,8522,0.217,1,0,0,0,0,0,1
1,Other,0.1583,876.83,11.69524702,18.08,677,9,62976,0.861,2,2,0,0,1,0,1
1,Debt_Consolidation,0.1362,316.99,10.30895266,21.88,667,4,7429,0.825,0,0,0,0,0,0,1
1,Other,0.1236,701.12,10.77895629,0.85,682,7,639,0.136,1,0,0,1,0,0,0
1,Debt_Consolidation,0.1014,485.0,11.38845009,13.73,732,15,14903,0.353,0,0,0,0,0,0,1
1,Debt_Consolidation,0.1236,133.55,10.59653473,9.48,662,11,2923,0.284,3,0,0,0,0,0,1
1,Other,0.0838,362.39,11.58058411,8.16,757,16,18314,0.506,1,0,0,0,0,0,1
1,Other,0.0712,108.27,10.26813067,0.0,777,8,150,0.075,1,0,0,0,0,0,1
1,Other,0.1236,240.39,9.757305042,4.58,662,11,0,0.0,2,0,0,0,0,0,1
1,Other,0.0743,62.15,11.12714533,9.99,767,22,2475,0.054,1,1,0,0,1,0,1
1,Other,0.0838,66.18,9.893437217,2.36,722,16,1489,0.62,1,0,0,0,0,0,1
1,Debt_Consolidation,0.1109,327.82,10.63344871,19.32,702,8,15368,0.871,0,0,0,0,0,0,1
1,Other,0.0743,69.14,11.69524702,7.67,762,16,21521,0.295,1,0,0,1,0,0,0
1,Home,0.1078,313.3,11.02190247,14.06,702,16,4781,0.155,2,0,0,1,0,0,0
1,Debt_Consolidation,0.1141,329.34,11.27090486,14.03,692,12,8473,0.276,3,1,1,0,1,1,1
1,Other,0.1236,292.97,10.727663,15.53,677,5,8494,0.442,1,0,0,0,0,0,1
1,Other,0.0838,315.12,11.15051985,14.03,762,15,11333,0.455,5,0,0,0,0,0,1
1,Debt_Consolidation,0.0807,225.86,11.02190247,17.0,762,15,9366,0.407,4,0,0,1,0,0,0
1,Other,0.0838,63.03,10.46493024,18.96,742,6,4922,0.306,0,0,0,0,0,0,1
1,Debt_Consolidation,0.1267,536.57,11.42081018,10.13,677,14,23129,0.7979999999999999,0,1,0,1,1,0,0
1,Other,0.1204,126.29,11.05089001,12.5,667,9,29736,0.802,3,0,0,0,0,0,1
1,Other,0.0951,192.23,11.60823564,16.87,722,23,67232,0.411,1,0,0,0,0,0,1
1,Other,0.1014,97.0,10.77895629,0.0,692,14,0,0.0,0,0,0,0,0,0,1
1,Debt_Consolidation,0.092,318.93,11.25480219,5.93,727,13,11496,0.266,0,0,0,0,0,0,1
1,Other,0.1078,228.45,10.50506754,7.76,687,6,6999,0.657,0,0,0,0,0,0,1
1,Other,0.1172,72.78,10.57821615,17.2,667,4,4863,0.695,0,1,0,0,1,0,1
1,Other,0.1141,16.47,9.878169745,3.69,667,24,12229,0.906,0,0,1,0,0,1,1
1,Other,0.0775,124.89,10.96127785,1.33,767,7,2325,0.0819999999999999,0,0,0,0,0,0,1
1,Other,0.1109,262.26,11.1844214,5.12,687,5,14653,0.951,0,0,0,1,0,0,0
1,Other,0.0838,236.34,11.22524339,6.06,742,9,4286,0.4039999999999999,0,0,0,0,0,0,1
1,Debt_Consolidation,0.1204,265.87,10.70738554,16.06,677,5,8009,0.685,0,0,0,0,0,0,1
1,Debt_Consolidation,0.0775,101.47,10.49127422,2.73,742,7,2353,0.124,0,0,0,1,0,0,0
1,Debt_Consolidation,0.0775,218.55,10.81769612,10.37,767,12,6634,0.094,0,0,0,0,0,0,1
1,Debt_Consolidation,0.1014,38.8,10.30895266,19.76,702,12,0,0.0,0,0,0,0,0,0,1
1,Other,0.1141,247.0,11.1844214,14.65,682,9,5608,0.471,0,0,0,0,0,0,1
1,Debt_Consolidation,0.1299,673.79,10.77895629,18.98,682,13,13649,0.424,1,0,0,1,0,0,0
1,Other,0.1078,79.96,10.54534144,14.84,677,11,9973,0.3379999999999999,0,0,0,0,0,0,1
1,Debt_Consolidation,0.1204,498.51,10.75790288,17.95,677,7,16502,0.63,0,0,0,0,0,0,1
1,Debt_Consolidation,0.1488,692.14,11.23848862,7.11,667,11,15773,0.95,0,0,0,1,0,0,0
1,Other,0.0951,800.95,11.08214255,2.14,777,12,3326,0.143,6,0,0,0,0,0,1
1,Debt_Consolidation,0.0983,289.69,9.980448594,4.83,712,4,7263,0.39,0,0,0,0,0,0,1
1,Other,0.0838,264.71,10.54796956,13.1,767,21,3451,0.1939999999999999,0,0,0,0,0,0,1
1,Debt_Consolidation,0.1267,117.38,10.77895629,13.1,662,26,16770,0.507,0,0,0,0,0,0,1
1,Other,0.1078,293.72,10.49127422,7.93,692,7,17042,0.7509999999999999,0,0,0,0,0,0,1
1,Other,0.1267,563.4,11.00209984,20.06,697,12,10686,0.494,0,0,0,0,0,0,1
1,Other,0.092,318.93,12.01370075,0.33,732,10,45,0.004,0,0,0,0,0,0,1
1,Other,0.0951,230.68,10.38887228,15.84,717,5,3247,0.3329999999999999,1,0,0,0,0,0,1
1,Debt_Consolidation,0.152,730.04,11.22524339,21.84,677,7,27839,0.727,0,1,0,0,1,0,1
1,Other,0.0775,312.22,11.65702581,2.89,807,14,0,0.0,1,0,0,0,0,0,1
1,Other,0.0807,250.95,11.00209984,9.58,757,36,17246,0.1369999999999999,1,0,0,0,0,0,1
1,Debt_Consolidation,0.1425,514.49,10.77895629,19.05,667,17,14036,0.644,0,0,0,0,0,0,1
1,Other,0.1046,16.25,10.16585182,14.17,692,13,5643,0.607,0,0,0,0,0,0,1
1,Debt_Consolidation,0.1204,372.22,10.71441777,21.33,697,13,17850,0.6629999999999999,1,0,0,0,0,0,1
1,Debt_Consolidation,0.0951,320.38,10.91508846,7.59,722,6,8382,0.204,1,0,0,0,0,0,1
1,Other,0.1836,504.13,11.33857208,23.04,662,18,24280,0.934,3,0,0,0,0,0,1
1,Debt_Consolidation,0.1172,413.51,10.49127422,11.9,677,8,8375,0.91,3,0,0,0,0,0,1
1,Other,0.1014,485.0,11.33857208,19.86,742,8,6437,0.286,4,0,0,0,0,0,1
1,Other,0.1172,307.66,11.03488966,20.09,697,18,16890,0.64,0,0,0,0,0,0,1
1,Other,0.1078,130.54,10.37349118,0.38,682,4,887,0.386,0,0,0,0,0,0,1
1,Debt_Consolidation,0.1299,370.59,10.86856845,17.94,667,9,17771,0.521,2,0,0,1,0,0,0
1,Debt_Consolidation,0.1299,539.03,10.66895539,14.82,677,22,13115,0.423,2,2,0,0,1,0,1
1,Other,0.0775,312.22,10.08580911,0.0,787,10,5028,0.121,0,0,0,1,0,0,0
1,Other,0.1078,70.17,9.308283446,19.15,692,7,1,0.002,2,0,1,1,0,1,0
1,Debt_Consolidation,0.1078,440.57,10.52406404,12.58,702,6,10251,0.33,0,0,0,0,0,0,1
1,Other,0.092,175.42,10.51867319,16.74,727,13,6566,0.486,1,0,0,0,0,0,1
1,Other,0.1046,194.91,10.81977828,5.06,687,12,9516,0.634,1,0,0,0,0,0,1
1,Debt_Consolidation,0.1172,165.41,11.00209984,0.0,672,7,2126,0.064,1,0,0,0,0,0,1
1,Debt_Consolidation,0.133,406.07,10.71441777,4.67,662,8,7209,0.381,1,0,0,1,0,0,0
1,Debt_Consolidation,0.1172,82.71,11.03488966,19.29,677,12,7180,0.344,3,0,0,1,0,0,0
1,Debt_Consolidation,0.0838,189.08,10.60905725,12.5,727,7,7386,0.424,0,0,0,0,0,0,1
1,Other,0.0712,57.23,10.46310334,11.59,772,16,6035,0.19,0,0,0,0,0,0,1
1,Other,0.133,338.39,11.69524702,6.31,662,17,28653,0.893,0,0,0,1,0,0,0
1,Debt_Consolidation,0.1204,498.51,11.51292546,15.82,682,25,49459,0.888,1,2,0,0,1,0,1
1,Other,0.1267,737.78,11.40756495,13.04,697,14,22738,0.308,0,1,0,0,1,0,1
1,Other,0.092,306.18,11.03488966,13.12,742,14,24406,0.4029999999999999,1,0,0,1,0,0,0
1,Debt_Consolidation,0.0951,592.7,10.34174248,16.49,747,12,25946,0.379,0,0,0,0,0,0,1
1,Other,0.1014,611.1,10.69194491,9.79,732,16,0,0.0,0,0,0,0,0,0,1
1,Debt_Consolidation,0.0951,461.35,11.38586452,9.96,732,14,4765,0.165,0,0,1,0,0,1,1
1,Debt_Consolidation,0.1583,841.76,11.22524339,15.38,662,9,15222,0.773,0,2,0,0,1,0,1
1,Other,0.1078,244.76,11.35040654,1.78,687,26,8035,0.505,1,1,1,0,1,1,1
1,Debt_Consolidation,0.1014,452.67,11.22524339,16.54,722,13,14214,0.3939999999999999,0,0,0,1,0,0,0
1,Debt_Consolidation,0.1046,649.68,11.65702581,16.2,732,14,23442,0.421,2,0,0,0,0,0,1
1,Other,0.0838,226.89,12.07254125,15.11,742,13,101443,0.1369999999999999,6,0,0,0,0,0,1
1,Debt_Consolidation,0.1204,498.51,11.51292546,14.32,677,12,25988,0.988,1,0,0,0,0,0,1
1,Debt_Consolidation,0.1615,880.78,11.6351431,24.84,682,21,51039,0.938,0,1,0,1,1,0,0
1,Debt_Consolidation,0.1141,658.67,10.96578158,10.14,702,16,23370,0.7,1,0,0,0,0,0,1
1,Other,0.1172,231.57,12.20607265,15.46,692,18,119420,0.951,0,0,0,0,0,0,1
1,Other,0.1014,258.67,10.81977828,8.78,702,11,0,0.0,0,0,0,0,0,0,1
1,Debt_Consolidation,0.1109,157.36,10.73639668,11.37,677,7,15564,0.5660000000000001,1,0,0,0,0,0,1
1,Debt_Consolidation,0.1236,300.48,11.35040654,21.8,677,14,13686,0.487,1,0,0,0,0,0,1
1,Home,0.1141,658.67,12.8346813,0.63,702,17,6921,0.0,2,0,0,0,0,0,1
1,Debt_Consolidation,0.1014,129.34,10.49127422,7.07,697,4,4220,0.534,2,0,0,0,0,0,1
1,Other,0.1393,170.72,11.1844214,22.57,662,8,29877,0.7559999999999999,2,0,0,0,0,0,1
1,Other,0.133,101.52,10.47005058,24.79,697,15,21573,0.737,1,0,0,1,0,0,0
1,Other,0.1078,365.51,11.28978191,7.56,697,14,18316,0.81,1,1,0,1,1,0,0
1,Other,0.0775,337.19,10.08580911,10.1,782,15,1458,0.18,1,0,0,0,0,0,1
1,Debt_Consolidation,0.092,382.72,10.59663473,10.14,747,21,3179,0.11,1,0,1,0,0,1,1
1,Debt_Consolidation,0.0838,403.36,11.08214255,7.26,757,15,4365,0.514,0,0,0,0,0,0,1
1,Other,0.0775,305.97,11.00209984,9.2,797,17,209,0.019,0,0,0,0,0,0,1
1,Debt_Consolidation,0.133,676.78,10.81977828,20.42,692,21,12573,0.718,2,1,0,0,1,0,1
1,Other,0.1236,767.89,11.46163217,16.07,702,7,806,0.103,2,0,0,1,0,0,0
1,Debt_Consolidation,0.1109,491.73,10.37349118,4.8,697,10,4134,0.3939999999999999,1,0,0,1,0,0,0
1,Debt_Consolidation,0.1172,496.22,11.09741002,2.42,682,17,0,0.0,1,0,0,0,0,0,1
1,Other,0.1078,228.45,11.14908203,16.51,692,14,22157,0.98,0,0,0,0,0,0,1
1,Debt_Consolidation,0.1109,819.54,11.40756495,17.11,722,18,54925,0.978,0,0,0,0,0,0,1
1,Other,0.1078,261.08,11.26446411,16.75,692,12,50908,0.371,0,2,0,0,1,0,1
1,Other,0.1078,81.59,11.58058411,16.37,682,27,16164,0.8,1,0,0,0,0,0,1
1,Debt_Consolidation,0.1078,278.22,11.60823564,18.58,702,20,14046,0.8029999999999999,0,0,0,1,0,0,0
1,Debt_Consolidation,0.0775,312.22,10.00784757,5.24,792,14,4767,0.087,0,0,0,0,0,0,1
1,Other,0.1141,59.28,11.19821472,21.01,692,7,23882,0.898,0,0,0,0,0,0,1
1,Education,0.0807,376.43,9.903487553,8.88,782,22,674,0.026,1,0,0,0,0,0,1
1,Other,0.0983,804.69,11.1844214,8.98,757,13,56842,0.144,6,0,0,0,0,0,1
1,Home,0.1046,812.09,12.13384061,1.88,727,28,19948,0.77,2,0,0,0,0,0,1
1,Home,0.1078,130.54,10.81977828,15.5,687,23,10979,0.372,0,2,0,0,1,0,1
1,Debt_Consolidation,0.1141,329.34,10.59663473,15.93,692,10,14643,0.764,0,0,0,0,0,0,1
1,Debt_Consolidation,0.1172,99.25,10.91871823,12.85,682,7,15680,0.8959999999999999,1,0,0,0,0,0,1
1,Debt_Consolidation,0.1362,381.58,10.30895266,19.52,667,12,16670,0.7170000000000001,0,0,0,0,0,0,1
1,Debt_Consolidation,0.1078,310.03,11.21989579,8.22,697,10,2624,0.486,1,0,0,0,0,0,1
1,Debt_Consolidation,0.0838,78.78,10.34174248,10.61,722,19,2773,0.108,1,0,0,0,0,0,1
1,Debt_Consolidation,0.0951,608.72,11.14186178,11.29,767,25,2279,0.207,3,0,0,0,0,0,1
1,Debt_Consolidation,0.0983,386.25,11.26446411,15.74,722,12,28110,0.319,0,0,0,0,0,0,1
1,Other,0.092,669.76,12.37581542,2.7,792,25,997,0.012,2,0,0,0,0,0,1
1,Debt_Consolidation,0.092,478.4,10.91508846,12.28,747,20,2787,0.023,1,0,0,0,0,0,1
1,Other,0.0838,567.22,11.06663836,5.25,772,10,1612,0.121,4,0,0,1,0,0,0
1,Other,0.1488,346.07,11.08214255,23.89,672,20,10214,0.6509999999999999,1,2,1,0,1,1,1
1,Debt_Consolidation,0.1425,685.99,10.77895629,2.1,672,11,19892,0.836,2,0,0,0,0,0,1
1,Other,0.092,255.15,10.46310334,1.03,727,3,1834,0.128,1,0,0,0,0,0,1
1,Home,0.1204,498.51,12.21602298,17.08,682,16,108397,0.6729999999999999,3,0,0,0,0,0,1
1,Home,0.0775,124.89,11.08214255,9.25,757,14,3348,0.053,0,0,0,0,0,0,1
1,Other,0.0743,217.52,10.40426284,10.04,772,10,983,0.021,1,0,0,0,0,0,1
1,Other,0.0983,241.41,11.06663836,0.58,712,15,603,0.301,0,1,0,0,1,0,1
1,Debt_Consolidation,0.133,406.07,10.81683395,24.22,692,18,13662,0.607,0,1,0,0,1,0,1
1,Debt_Consolidation,0.06,467.45,11.04292184,15.28,687,13,26044,0.345,3,0,0,0,0,0,1
1,Other,0.0983,386.25,10.1266311,16.75,732,13,16212,0.507,0,0,0,0,0,0,1
1,Debt_Consolidation,0.0983,257.5,10.49127422,21.33,762,17,8516,0.111,0,0,0,0,0,0,1
1,Other,0.0807,62.74,10.30895266,3.68,732,7,3953,0.159,0,0,0,0,0,0,1
1,Other,0.092,223.26,11.38509209,13.28,727,16,12672,0.21,3,3,0,0,1,0,1
1,Debt_Consolidation,0.0951,320.38,10.85127695,9.6,717,4,1346,0.2319999999999999,2,0,0,0,0,0,1
1,Debt_Consolidation,0.092,318.93,10.71441777,4.88,732,11,12425,0.942,0,0,0,0,0,0,1
1,Debt_Consolidation,0.1393,527.52,10.6454249,19.71,667,7,12032,0.872,3,0,1,1,0,1,0
1,Other,0.0775,327.83,10.95779958,12.86,802,15,14377,0.102,0,0,0,0,0,0,1
1,Other,0.0951,640.76,11.28978191,0.22,767,23,464,0.186,8,0,0,1,0,0,0
1,Debt_Consolidation,0.1172,196.84,10.47522952,15.38,697,5,10900,0.424,3,0,0,0,0,0,1
1,Debt_Consolidation,0.1046,42.23,10.75790288,18.15,707,6,7006,0.48,1,0,1,0,0,1,1
1,Debt_Consolidation,0.0983,136.0,10.77895629,11.93,717,17,19708,0.371,0,1,0,0,1,0,1
1,Debt_Consolidation,0.1267,182.77,11.21182037,11.25,707,22,30949,0.5429999999999999,0,0,0,0,0,0,1
1,Debt_Consolidation,0.1046,194.91,10.54534144,13.42,697,11,6101,0.368,3,0,0,0,0,0,1
1,Other,0.0832,94.46,10.1266311,1.54,727,6,1235,0.287,0,0,0,0,0,0,1
1,Debt_Consolidation,0.1261,450.67,10.46310334,19.71,692,8,18028,0.884,1,0,0,0,0,0,1
1,Debt_Consolidation,0.0945,387.32,10.89673933,11.02,742,9,8828,0.5479999999999999,5,0,0,0,0,0,1
1,Debt_Consolidation,0.0863,47.45,9.77246729,9.37,722,14,6033,0.311,1,0,0,0,0,0,1
1,Other,0.0832,201.5,10.81977828,13.99,752,14,64885,0.396,0,0,0,0,0,0,1
1,Debt_Consolidation,0.1324,405.72,11.31447453,15.12,672,16,27905,0.818,1,2,0,0,1,0,1
1,Debt_Consolidation,0.1197,336.98,11.40863105,6.61,692,26,14081,0.737,0,0,1,0,0,1,1
1,Other,0.0945,333.7,11.00209984,6.02,787,30,426,0.0069999999999999,0,0,0,1,0,0,0
1,Debt_Consolidation,0.1387,655.0,11.28522153,7.16,672,34,12301,0.564,1,0,0,0,0,0,1
1,Other,0.0863,101.21,9.798127037,14.38,722,4,0,0.0,0,0,0,0,0,0,1
1,Other,0.0976,533.77,9.903487553,4.68,737,9,2248,0.1159999999999999,0,0,0,0,0,0,1
1,Other,0.1071,16.31,8.9751293,3.04,682,19,44,0.037,2,1,0,0,1,0,1
1,Other,0.1008,807.62,10.51867319,8.53,767,9,2296,0.076,3,0,0,0,0,0,1
1,Debt_Consolidation,0.1292,347.5,11.15625052,9.05,702,12,16264,0.906,3,0,0,1,0,0,0
1,Other,0.1039,194.71,10.66895539,17.47,702,10,12758,0.4039999999999999,0,0,0,0,0,0,1
1,Other,0.08,188.02,10.77895629,14.08,792,13,2573,0.163,1,0,0,0,0,0,1
1,Debt_Consolidation,0.0976,237.95,11.14186178,12.57,762,9,15176,0.316,0,0,0,0,0,0,1
1,Debt_Consolidation,0.1008,148.61,10.6454249,5.91,727,13,7239,0.163,2,0,0,0,0,0,1
1,Other,0.0863,189.77,10.57131693,11.2,722,7,11217,0.529,3,0,0,0,0,0,1
1,Debt_Consolidation,0.1008,84.0,10.23995979,14.57,702,7,12979,0.31,0,0,0,0,0,0,1
1,Other,0.0976,192.93,12.20607265,4.84,707,16,21894,0.0,2,0,0,0,0,0,1
1,Other,0.1197,431.6,11.32659589,3.92,682,10,4933,0.151,2,0,0,0,0,0,1
1,Debt_Consolidation,0.1071,339.06,10.35456317,4.74,722,4,6206,0.353,0,0,0,0,0,0,1
1,Debt_Consolidation,0.0976,225.09,10.22557105,17.78,717,5,16326,0.486,2,0,0,0,0,0,1
1,Debt_Consolidation,0.1039,243.38,10.71441777,5.57,707,11,33,0.003,0,0,0,0,0,0,1
1,Debt_Consolidation,0.0737,24.84,10.46310334,7.65,777,13,19901,0.298,0,0,0,0,0,0,1
1,Other,0.08,90.88,9.852194258,6.32,737,8,4385,0.24,0,0,0,0,0,0,1
1,Debt_Consolidation,0.1355,589.2,10.69194491,18.52,677,13,18966,0.705,2,0,0,0,0,0,1
1,Home,0.0945,96.03,11.22524339,1.49,712,17,8788,0.392,0,0,1,0,0,1,1
1,Other,0.1071,48.91,10.6454249,18.14,697,8,1276,0.638,1,0,0,0,0,0,1
1,Debt_Consolidation,0.1229,200.12,10.49127422,14.77,672,13,22635,0.455,0,0,0,0,0,0,1
1,Other,0.0768,199.61,11.52682837,0.83,777,23,1715,0.0819999999999999,1,0,0,0,0,0,1
1,Other,0.08,310.24,11.52682837,3.19,777,23,1715,0.0819999999999999,1,0,0,0,0,0,1
1,Other,0.0976,80.39,9.998797732,22.25,737,7,2574,0.105,1,0,0,0,0,0,1
1,Other,0.0832,160.57,10.98529272,7.08,767,36,25336,0.359,0,0,0,0,0,0,1
1,Debt_Consolidation,0.1355,343.0,10.2797298,15.82,667,10,18485,0.653,1,0,1,1,0,1,0
1,Debt_Consolidation,0.0945,272.09,10.81985828,17.33,737,7,9048,0.266,1,0,0,0,0,0,1
1,Other,0.1324,307.67,10.8036489,7.37,672,19,14421,0.838,0,2,0,0,1,0,1
1,Debt_Consolidation,0.0976,200.17,9.92329018,18.35,742,8,9121,0.5539999999999999,1,0,0,0,0,0,1
1,Other,0.1071,260.82,12.27839331,17.66,707,18,120563,0.924,0,0,0,0,0,0,1
1,Other,0.08,94.01,10.04324949,12.05,742,3,710,0.078,4,0,0,0,0,0,1
1,Education,0.0976,46.63,11.08214255,7.74,707,10,20762,0.485,2,0,0,0,0,0,1
1,Debt_Consolidation,0.0863,189.77,10.65320408,10.8,732,9,1839,0.156,3,0,0,0,0,0,1
1,Debt_Consolidation,0.0976,627.02,11.40756495,1.95,767,9,8629,0.176,0,0,0,0,0,0,1
1,Debt_Consolidation,0.1166,330.53,10.81174611,8.4,687,9,11735,0.939,2,0,0,0,0,0,1
1,Other,0.1039,584.12,11.28978191,0.86,717,6,5506,0.524,1,0,0,0,0,0,1
1,Debt_Consolidation,0.1197,199.2,10.98189713,6.0,672,12,3831,0.342,0,1,0,1,1,0,0
1,Other,0.0768,187.14,11.22524339,2.54,802,18,6094,0.0279999999999999,0,0,0,0,0,0,1
1,Other,0.1008,193.83,10.59663473,16.17,712,7,15597,0.6,1,0,0,0,0,0,1
1,Other,0.1008,807.62,11.87756858,3.84,762,13,52214,0.087,8,0,0,0,0,0,1
1,Other,0.0976,644.71,10.16585182,9.14,762,18,507,0.035,0,0,0,1,0,0,0
1,Debt_Consolidation,0.1071,195.61,10.38554326,11.12,687,11,0,0.0,1,0,0,0,0,0,1
1,Debt_Consolidation,0.1103,163.77,10.53209621,5.73,682,9,4760,0.603,0,0,0,0,0,0,1
1,Other,0.1418,856.63,11.09741002,22.45,707,6,25160,0.3279999999999999,2,0,0,1,0,0,0
1,Debt_Consolidation,0.1103,327.53,10.30895266,13.4,707,9,10837,0.8340000000000001,1,0,0,1,0,0,0
1,Other,0.08,313.37,11.65268741,12.0,777,16,90335,0.535,3,0,0,0,0,0,1
1,Other,0.0976,128.62,11.05089001,2.7,712,19,4010,0.081,0,0,0,0,0,0,1
1,Debt_Consolidation,0.1261,167.54,10.1266311,4.56,667,13,3389,0.471,2,0,1,0,0,1,1
1,Debt_Consolidation,0.1134,501.73,11.22524339,15.14,707,17,39702,0.845,0,0,0,0,0,0,1
1,Home,0.0945,544.17,11.00209984,0.6,762,9,653,0.032,2,0,0,0,0,0,1
